StockCode,Purchase_Frequency,Avg_Order_Quantity
22293,63,9.224719101123595
22294,162,20.839080459770116
22295,155,12.384615384615385
22296,189,10.757042253521126
22297,157,16.650862068965516
22299,38,31.333333333333332
22300,100,9.931506849315069
22301,123,11.448648648648648
22302,134,11.916666666666666
22303,155,11.991341991341992
22304,38,15.5
22305,35,15.545454545454545
22306,85,11.048543689320388
22307,53,11.758064516129032
22308,27,4.027777777777778
22309,48,4.4393939393939394
22310,29,10.018867924528301
22311,61,10.54
22312,61,5.13265306122449
22313,41,9.875
22314,58,5.385416666666667
22315,90,6.237704918032787
22316,28,15.19047619047619
22317,35,4.3
22318,67,4.4
22319,53,21.365079365079364
22320,56,2.652173913043478
22321,45,13.10344827586207
22322,30,10.54054054054054
22324,20,7.6
22325,49,2.593220338983051
22326,281,13.300492610837438
22327,106,4.809248554913295
22328,227,13.760084925690022
22329,103,9.065359477124183
22331,101,12.363636363636363
22332,92,7.4961832061068705
22333,167,16.143382352941178
22334,77,7.434782608695652
22335,88,15.218045112781954
22336,47,43.075471698113205
22337,24,23.51851851851852
22338,94,34.53719008264463
22339,44,41.50909090909091
22340,53,15.761904761904763
22341,37,9.878048780487806
22342,49,16.01923076923077
22343,48,26.640625
22344,34,22.319148936170212
22345,29,22.09090909090909
22346,23,26.029411764705884
22348,144,14.915057915057915
22349,85,11.560344827586206
22350,63,15.235955056179776
22352,185,8.619335347432024
22353,23,2.44
22354,43,10.76923076923077
22355,249,14.98330550918197
22356,220,14.700201207243461
22357,69,3.7241379310344827
22358,87,4.035398230088496
22359,47,2.5714285714285716
22360,102,5.906666666666666
22361,92,4.277777777777778
22362,62,4.308641975308642
22363,46,7.566666666666666
22364,69,5.242424242424242
22365,83,5.748031496062992
22366,104,4.628205128205129
22367,298,7.7527352297593
22371,144,3.267716535433071
22372,81,2.1881188118811883
22374,108,2.8176100628930816
22375,67,2.5555555555555554
22376,66,2.2705882352941176
22377,83,9.885714285714286
22378,69,16.047619047619047
22379,187,14.705314009661835
22380,114,5.78
22381,133,10.742372881355932
22382,490,9.833333333333334
22383,434,10.823638042474608
22384,444,10.714733542319749
22385,247,16.91170431211499
22386,372,22.65730337078652
22389,36,9.13888888888889
22390,24,8.419354838709678
22391,18,8.11111111111111
22393,43,9.74
22394,16,10.0
22395,15,8.933333333333334
22396,87,10.553571428571429
22398,167,10.969827586206897
22399,71,12.988505747126437
22400,112,9.164473684210526
22402,107,11.442953020134228
22403,72,14.220930232558139
22405,46,6.196428571428571
22406,49,4.984375
22407,17,3.9166666666666665
22408,20,5.956521739130435
22409,36,4.8
22410,34,4.8478260869565215
22411,375,13.09838107098381
22412,73,7.495726495726496
22413,228,10.307262569832401
22414,37,3.6142857142857143
22415,13,1.4615384615384615
22416,54,13.492063492063492
22417,270,19.292857142857144
22418,179,25.790123456790123
22419,94,16.93975903614458
22420,55,13.781609195402298
22421,80,15.65040650406504
22422,53,12.61038961038961
22423,881,7.197910621009867
22424,189,2.173780487804878
22425,110,3.078014184397163
22426,104,4.52054794520548
22427,311,4.4630872483221475
22428,75,2.402173913043478
22429,227,3.670769230769231
22430,131,3.2771084337349397
22431,159,7.100358422939068
22432,158,6.866666666666666
22433,121,7.020942408376963
22434,94,6.7155172413793105
22435,153,12.126696832579185
22436,105,14.551724137931034
22437,140,15.494318181818182
22438,66,12.162162162162161
22439,116,10.846625766871165
22440,100,40.39041095890411
22441,130,5.745664739884393
22442,68,3.945945945945946
22443,60,1.8888888888888888
22444,29,22.441176470588236
22445,72,4.72
22446,25,3.926829268292683
22447,16,4.6875
22448,29,5.5
22449,65,4.101123595505618
22450,41,3.4074074074074074
22451,35,5.17948717948718
22452,53,5.705882352941177
22453,38,7.1063829787234045
22454,31,6.0
22456,220,4.745098039215686
22457,587,8.653061224489797
22458,12,36.642857142857146
22459,12,25.0
22460,118,14.518292682926829
22461,35,5.133333333333334
22464,191,11.228070175438596
22465,119,12.05521472392638
22466,114,19.269736842105264
22467,262,13.119453924914676
22468,82,4.025862068965517
22469,573,17.03045685279188
22470,485,11.71062271062271
22471,53,5.538461538461538
22472,58,3.573170731707317
22473,58,5.531645569620253
22474,70,2.9397590361445785
22475,49,2.5089285714285716
22476,61,10.265822784810126
22477,63,18.169014084507044
22478,59,18.4025974025974
22479,48,19.962962962962962
22480,57,9.014705882352942
22481,68,7.977011494252873
22482,40,9.333333333333334
22483,91,5.417910447761194
22485,142,2.8
22486,9,5.2
22487,278,1.9052631578947368
22488,211,9.330128205128204
22489,232,28.925465838509318
22491,162,19.261083743842363
22492,213,80.23384615384616
22493,125,13.077777777777778
22494,79,7.4789915966386555
22495,60,3.6666666666666665
22496,63,3.4714285714285715
22497,50,2.966666666666667
22498,68,2.3608247422680413
22499,217,5.79933110367893
22500,78,2.6666666666666665
22501,187,4.61003861003861
22502,175,6.2259414225941425
22503,15,4.0
22504,31,4.102564102564102
22505,186,5.093283582089552
22507,230,8.005747126436782
22508,177,6.316666666666666
22509,71,2.5
22510,34,5.0
22511,44,5.104166666666667
22512,28,3.5757575757575757
22513,37,2.5961538461538463
22514,61,3.4342105263157894
22515,53,3.761904761904762
22516,35,3.8863636363636362
22517,48,3.206896551724138
22518,44,5.842105263157895
22519,53,5.6923076923076925
22520,88,6.588785046728972
22521,81,6.07
22522,100,7.443548387096774
22523,98,7.092436974789916
22524,55,8.969696969696969
22525,42,8.807692307692308
22526,55,1.671641791044776
22529,52,13.161290322580646
22530,143,18.892473118279568
22531,127,19.837349397590362
22532,54,15.632352941176471
22533,68,22.088607594936708
22534,172,20.92270531400966
22535,88,15.185840707964601
22536,109,31.89864864864865
22537,115,13.173913043478262
22538,25,14.333333333333334
22539,74,31.377777777777776
22540,50,37.707692307692305
22541,19,21.181818181818183
22543,32,35.02439024390244
22544,101,34.484375
22545,40,22.6875
22546,50,34.416666666666664
22547,41,14.470588235294118
22548,149,10.179347826086957
22549,195,11.968
22550,136,6.261363636363637
22551,339,12.902356902356903
22553,281,8.698275862068966
22554,351,12.077685950413223
22555,294,12.765726681127983
22556,305,11.209039548022599
22557,315,9.182730923694779
22558,363,12.99074074074074
22559,33,9.923076923076923
22560,229,23.780415430267063
22561,288,13.958333333333334
22562,149,7.13265306122449
22563,171,10.629770992366412
22564,120,15.723529411764705
22565,85,7.4363636363636365
22566,94,6.725806451612903
22567,135,12.333333333333334
22568,244,7.708920187793427
22569,192,8.96345514950166
22570,202,9.063063063063064
22571,152,11.92972972972973
22572,114,9.511278195488721
22573,127,15.673076923076923
22574,131,13.275
22575,61,7.8734177215189876
22576,102,10.915384615384616
22577,343,20.383333333333333
22578,332,21.258278145695364
22579,226,16.694444444444443
22580,126,4.976190476190476
22581,83,10.48076923076923
22582,73,13.025316455696203
22583,73,6.69620253164557
22584,127,14.365384615384615
22585,241,17.82941176470588
22586,100,6.745762711864407
22587,103,6.814516129032258
22588,110,4.416058394160584
22589,46,5.568965517241379
22591,53,5.936507936507937
22592,79,5.56043956043956
22593,106,14.429577464788732
22594,93,13.841269841269842
22595,274,17.61081081081081
22596,196,13.708333333333334
22597,95,20.601626016260163
22598,42,15.092592592592593
22599,58,20.971830985915492
22600,120,10.620689655172415
22601,121,14.532467532467532
22602,141,10.839779005524862
22603,111,9.885496183206106
22604,77,10.289473684210526
22605,181,2.9419087136929463
22606,110,2.259259259259259
22607,224,4.133550488599348
22608,63,58.03529411764706
22609,89,46.578512396694215
22610,123,52.86705202312139
22611,36,5.341463414634147
22613,82,12.939130434782609
22614,132,16.897142857142857
22615,61,28.914285714285715
22616,195,63.841309823677584
22617,296,5.04215456674473
22618,23,2.64
22619,250,6.638728323699422
22620,260,11.944148936170214
22621,366,11.314779270633398
22622,174,5.606060606060606
22623,165,4.16289592760181
22624,376,2.8078740157480313
22625,292,3.243956043956044
22626,134,2.7096774193548385
22627,193,2.579804560260586
22628,85,6.458333333333333
22629,322,19.331944444444446
22630,287,17.82389937106918
22631,168,12.881679389312977
22632,260,11.811827956989248
22633,300,10.097872340425532
22634,155,3.514423076923077
22635,143,3.60989010989011
22636,141,3.1043956043956045
22637,188,9.845864661654135
22638,37,6.7105263157894735
22639,101,5.824427480916031
22640,33,4.428571428571429
22641,23,4.666666666666667
22642,39,5.622222222222222
22643,29,5.78125
22644,146,10.8
22645,161,7.413502109704641
22646,185,13.827464788732394
22647,34,20.02777777777778
22649,86,4.497005988023952
22650,78,7.407407407407407
22651,73,21.19148936170213
22652,263,12.19047619047619
22653,73,8.78688524590164
22654,157,4.723214285714286
22655,34,1.5789473684210527
22656,17,1.3
22659,213,20.97164461247637
22660,56,4.739130434782608
22661,172,14.570200573065902
22662,310,10.659609120521173
22663,171,9.738993710691824
22664,62,6.294117647058823
22665,163,5.254310344827586
22666,471,8.746144721233689
22667,233,6.3215859030837
22668,162,9.492753623188406
22669,143,6.149700598802395
22670,141,8.312796208530806
22671,75,8.836538461538462
22672,125,8.6375
22673,85,6.831858407079646
22674,106,8.608108108108109
22675,94,9.1875
22676,61,7.428571428571429
22677,59,7.734513274336283
22678,59,7.29126213592233
22679,54,7.032608695652174
22680,61,7.233009708737864
22681,45,7.554216867469879
22682,52,7.725
22683,54,7.1875
22684,41,7.60655737704918
22685,49,7.757142857142857
22686,39,11.767123287671232
22687,30,16.228571428571428
22688,26,25.925925925925927
22689,94,5.433628318584071
22690,198,6.049242424242424
22691,65,3.5833333333333335
22692,231,4.052941176470588
22693,167,66.69456066945607
22694,228,5.166666666666667
22695,82,7.091836734693878
22696,108,5.338461538461538
22697,387,8.94297635605007
22698,319,9.148972602739725
22699,423,11.400749063670412
22700,41,24.367346938775512
22701,39,8.226415094339623
22702,35,31.558139534883722
22703,30,4.2
22704,129,30.316091954022987
22705,61,25.333333333333332
22706,64,29.71014492753623
22707,41,26.595744680851062
22708,79,28.03030303030303
22709,38,33.97435897435897
22710,79,44.25
22711,89,28.237623762376238
22712,141,19.99537037037037
22713,109,21.348387096774193
22714,125,21.72258064516129
22715,78,15.36734693877551
22716,167,14.362790697674418
22717,69,13.448275862068966
22718,70,14.716981132075471
22719,25,13.617647058823529
22720,640,6.0569456427955135
22721,183,3.6546184738955825
22722,393,7.970326409495549
22723,170,4.3580246913580245
22725,171,5.414634146341464
22726,322,6.981435643564357
22727,388,8.03225806451613
22728,291,8.170692431561998
22729,179,5.94550408719346
22730,241,5.719077568134172
22731,85,10.141509433962264
22732,102,11.984251968503937
22733,119,10.215277777777779
22734,278,8.28862973760933
22735,73,7.561797752808989
22736,130,7.109677419354838
22737,148,6.457894736842105
22738,147,11.088397790055248
22739,168,7.490566037735849
22740,89,61.91588785046729
22741,107,53.729032258064514
22742,77,6.9010989010989015
22743,115,5.703947368421052
22744,123,5.553333333333334
22745,216,5.484662576687117
22746,179,5.132295719844358
22747,123,5.051724137931035
22748,233,5.30812324929972
22749,275,5.280285035629453
22750,247,5.023017902813299
22751,184,5.9372549019607845
22752,188,5.495016611295681
22753,98,5.464285714285714
22754,120,9.193877551020408
22755,110,7.9646464646464645
22756,68,5.956989247311828
22757,81,8.850877192982455
22758,85,8.63076923076923
22759,253,15.49702380952381
22760,50,3.9242424242424243
22761,21,1.4166666666666667
22762,74,1.6666666666666667
22763,76,2.0319148936170213
22765,3,8.333333333333334
22766,278,6.879828326180258
22767,152,3.6586538461538463
22768,184,3.5617021276595744
22769,3,2.0
22770,44,1.509090909090909
22771,168,17.224550898203592
22772,84,18.89830508474576
22773,82,12.346666666666666
22774,56,20.07
22775,79,16.236024844720497
22776,327,2.47450110864745
22777,37,7.880952380952381
22778,80,6.758928571428571
22779,88,10.098684210526315
22780,82,10.151515151515152
22781,118,3.31055900621118
22782,65,3.2567567567567566
22783,29,14.4375
22784,192,4.5130111524163565
22785,48,3.925925925925926
22786,31,2.918918918918919
22788,33,4.456521739130435
22789,101,6.396946564885496
22791,184,27.57894736842105
22792,100,17.79230769230769
22794,114,1.910828025477707
22795,170,3.776632302405498
22796,146,2.5767441860465117
22797,63,1.8481012658227849
22798,126,8.693121693121693
22799,70,2.475
22800,109,5.503597122302159
22801,123,5.393939393939394
22802,30,1.8857142857142857
22803,18,1.84
22804,252,6.814726840855107
22805,77,12.592
22806,28,8.678571428571429
22807,74,6.09009009009009
22808,51,5.925925925925926
22809,141,6.692737430167598
22810,106,6.439716312056738
22811,37,13.839285714285714
22812,98,12.37007874015748
22813,116,14.707792207792208
22814,75,16.46875
22815,79,15.87719298245614
22816,158,19.1
22817,79,14.746031746031745
22818,151,19.28048780487805
22819,94,14.666666666666666
22820,42,16.543478260869566
22821,52,12.447761194029852
22822,121,2.8758620689655174
22823,13,1.8461538461538463
22824,42,1.2790697674418605
22825,23,2.8
22826,33,1.4146341463414633
22827,21,1.3461538461538463
22828,7,1.4285714285714286
22829,80,2.1717171717171717
22830,5,21.833333333333332
22831,91,6.452830188679245
22832,64,2.246376811594203
22833,4,18.75
22834,199,15.494983277591974
22835,316,5.737451737451737
22837,108,7.294117647058823
22838,115,4.794117647058823
22839,107,2.618705035971223
22840,193,3.5217391304347827
22841,156,2.58
22842,120,3.9178082191780823
22843,92,3.773913043478261
22844,176,2.7905405405405403
22845,155,2.970464135021097
22846,158,2.5140562248995986
22847,214,2.4883040935672516
22848,68,2.6964285714285716
22849,79,2.5454545454545454
22851,198,8.784511784511784
22852,83,3.2777777777777777
22853,76,4.267326732673268
22854,123,5.033557046979865
22855,152,13.933333333333334
22856,21,25.636363636363637
22857,56,18.950819672131146
22858,103,9.56637168141593
22859,111,8.846153846153847
22860,82,6.517241379310345
22861,36,7.684210526315789
22862,42,3.108695652173913
22863,77,7.294736842105263
22865,375,13.66161616161616
22866,329,12.187250996015937
22867,333,12.297131147540984
22868,10,4.909090909090909
22869,18,3.6315789473684212
22870,14,3.9411764705882355
22871,10,5.2
22872,13,4.230769230769231
22873,12,3.6153846153846154
22874,10,4.5
22875,14,3.642857142857143
22876,11,4.7272727272727275
22877,12,4.3076923076923075
22878,10,4.7272727272727275
22879,6,7.75
22880,8,6.0
22881,9,6.076923076923077
22882,13,4.15
22883,9,7.090909090909091
22884,12,4.6875
22885,10,6.583333333333333
22886,8,5.6923076923076925
22887,8,6.0
22888,7,7.875
22889,6,16.333333333333332
22890,94,2.4563758389261743
22891,69,3.1944444444444446
22892,117,12.49238578680203
22893,45,22.181818181818183
22894,82,2.6454545454545455
22895,163,8.081632653061224
22896,144,6.628318584070796
22897,135,7.459770114942529
22898,201,7.75
22899,190,7.564885496183206
22900,194,11.804123711340207
22902,71,12.625
22903,21,4.78125
22904,162,7.33609958506224
22905,50,6.927536231884058
22906,150,8.14
22907,357,10.8
22908,212,13.067901234567902
22909,368,15.894324853228962
22910,470,13.230014025245442
22911,68,5.341463414634147
22912,74,2.967032967032967
22913,78,3.442105263157895
22914,106,3.1470588235294117
22915,110,21.850746268656717
22916,130,9.376288659793815
22917,132,9.383838383838384
22918,130,9.107692307692307
22919,132,8.429292929292929
22920,133,17.15979381443299
22921,116,9.581395348837209
22922,73,16.84090909090909
22923,64,16.855263157894736
22924,63,15.631578947368421
22925,125,2.6036585365853657
22926,140,3.0591397849462365
22927,94,3.062015503875969
22928,62,2.852272727272727
22929,13,1.4615384615384615
22930,120,7.081632653061225
22931,95,7.0265486725663715
22932,51,13.625
22933,82,9.521739130434783
22934,65,8.115942028985508
22935,46,12.942307692307692
22936,30,7.371428571428571
22937,122,6.673758865248227
22938,160,13.494186046511627
22939,77,4.3076923076923075
22940,240,6.019047619047619
22941,205,6.1647058823529415
22942,111,4.401515151515151
22943,128,7.950310559006211
22944,50,45.06666666666667
22945,118,20.45
22946,64,4.065934065934066
22947,81,5.153846153846154
22948,69,13.735849056603774
22949,81,10.885057471264368
22950,156,31.017964071856287
22951,237,19.639566395663955
22952,343,29.756048387096776
22953,61,5.542168674698795
22954,20,5.689655172413793
22955,91,9.054054054054054
22956,144,11.252808988764045
22957,179,8.701492537313433
22959,133,34.82857142857143
22960,573,9.189402480270575
22961,537,17.205714285714286
22962,180,14.902834008097166
22963,165,14.554502369668246
22964,216,8.324503311258278
22965,171,6.30622009569378
22966,388,12.594405594405595
22967,122,8.795454545454545
22968,118,5.027586206896552
22969,429,23.29865125240848
22970,180,14.950704225352112
22971,164,10.063829787234043
22972,139,9.320652173913043
22973,81,10.642857142857142
22974,126,9.401234567901234
22975,110,7.763888888888889
22976,77,9.025862068965518
22977,98,8.008849557522124
22978,153,12.156565656565656
22979,225,12.523961661341852
22980,198,9.267206477732794
22981,58,5.7368421052631575
22982,120,7.108843537414966
22983,223,15.12912912912913
22984,91,18.859154929577464
22985,77,39.0625
22986,124,26.62987012987013
22987,4,25.0
22988,197,26.097633136094675
22989,241,8.481132075471699
22990,117,4.215277777777778
22991,185,15.394190871369295
22992,217,16.611486486486488
22993,431,13.204927211646137
22994,89,12.92638036809816
22995,90,11.957219251336898
22996,155,15.122923588039868
22997,101,13.586021505376344
22998,217,26.270089285714285
22999,108,14.896373056994818
23000,125,14.634615384615385
23002,85,14.331034482758621
23003,38,10.20754716981132
23004,73,14.434108527131784
23005,105,24.153846153846153
23006,88,12.969465648854962
23007,110,3.1468531468531467
23008,99,3.4508196721311477
23009,48,3.4262295081967213
23010,73,3.202247191011236
23012,151,5.009852216748769
23013,135,4.758241758241758
23014,122,4.878048780487805
23015,15,2.176470588235294
23016,19,3.6315789473684212
23017,20,3.0476190476190474
23018,19,2.5
23019,26,2.892857142857143
23020,67,2.4444444444444446
23021,24,4.538461538461538
23022,19,18.08695652173913
23023,23,10.88
23024,8,25.4
23025,40,6.891304347826087
23026,43,9.0
23027,26,10.62962962962963
23028,88,10.75
23029,97,9.304347826086957
23031,93,8.9
23032,117,11.91578947368421
23033,42,11.416666666666666
23034,57,11.548780487804878
23035,110,12.288235294117648
23036,14,11.4375
23037,17,10.722222222222221
23038,4,6.833333333333333
23039,22,8.347826086956522
23040,33,6.473684210526316
23041,46,5.416666666666667
23042,25,3.96
23043,18,3.9473684210526314
23044,24,3.814814814814815
23045,22,5.043478260869565
23046,31,10.205882352941176
23047,25,2.230769230769231
23048,81,6.130434782608695
23049,103,2.57396449704142
23050,116,2.6079545454545454
23051,95,2.518796992481203
23052,147,2.583710407239819
23053,105,2.453846153846154
23054,81,2.4363636363636365
23055,33,14.384615384615385
23056,33,21.195121951219512
23057,38,15.386363636363637
23058,39,11.045454545454545
23060,34,5.951219512195122
23061,76,10.593406593406593
23064,20,10.0
23065,81,2.763440860215054
23066,69,3.223684210526316
23067,63,3.551282051282051
23068,106,6.052631578947368
23069,27,2.78125
23070,29,4.454545454545454
23071,16,14.409090909090908
23072,21,14.818181818181818
23073,49,2.3666666666666667
23074,32,6.25
23075,61,5.875
23076,202,31.80722891566265
23077,217,31.26860841423948
23078,159,31.018779342723004
23079,83,2.336448598130841
23080,148,4.399122807017544
23081,80,3.913793103448276
23082,205,8.296703296703297
23083,161,8.732394366197184
23084,450,32.30641330166271
23085,64,4.617283950617284
23086,31,32.270270270270274
23087,43,16.93877551020408
23088,52,13.333333333333334
23089,101,15.478260869565217
23090,96,16.904761904761905
23091,160,2.85
23092,96,4.0396825396825395
23093,105,7.387096774193548
23094,65,1.9864864864864864
23096,89,8.46218487394958
23099,46,2.4
23100,180,9.427927927927929
23101,175,9.938775510204081
23102,128,8.645833333333334
23103,231,11.793413173652695
23104,38,2.6363636363636362
23106,49,5.66
23107,60,5.573770491803279
23108,271,6.19774011299435
23109,178,9.810126582278482
23110,157,3.004524886877828
23111,80,2.368
23112,134,2.5652173913043477
23113,39,26.46511627906977
23114,40,3.5121951219512195
23115,38,3.675
23116,17,4.0
23117,39,2.1794871794871793
23118,154,3.4
23119,97,18.427350427350426
23120,69,17.91304347826087
23121,81,25.677083333333332
23122,89,21.141414141414142
23123,64,13.043478260869565
23124,23,20.958333333333332
23125,15,25.3125
23126,198,3.91726618705036
23127,146,3.8594594594594596
23128,112,3.303030303030303
23129,138,5.709090909090909
23130,139,5.497005988023952
23131,91,8.127272727272727
23132,115,7.097222222222222
23133,94,5.664179104477612
23134,29,28.756756756756758
23135,31,36.61904761904762
23136,39,2.8863636363636362
23137,18,4.0
23138,60,10.9375
23139,20,16.958333333333332
23140,29,4.571428571428571
23141,18,3.7777777777777777
23142,34,3.2222222222222223
23143,12,2.0833333333333335
23144,180,20.563025210084035
23145,128,13.602649006622517
23146,151,3.5990783410138247
23147,170,7.235294117647059
23148,143,8.680327868852459
23149,17,5.105263157894737
23150,33,3.475
23151,18,3.0
23152,108,3.585526315789474
23153,67,3.1794871794871793
23154,141,10.842105263157896
23155,84,18.63716814159292
23156,117,8.575916230366492
23157,111,16.62091503267974
23158,96,13.428571428571429
23159,121,11.301980198019802
23160,50,23.016393442622952
23161,58,23.647058823529413
23162,96,9.591549295774648
23163,95,12.791044776119403
23164,70,7.05
23165,167,13.12888888888889
23166,138,393.5151515151515
23167,129,30.793478260869566
23168,140,12.780269058295964
23169,203,5.483018867924528
23170,224,19.98480243161094
23171,195,22.014760147601475
23172,160,16.464285714285715
23173,248,7.3850415512465375
23174,190,10.988847583643123
23175,206,11.23076923076923
23176,159,11.058201058201059
23177,174,11.05
23178,50,5.473684210526316
23179,36,7.6
23180,29,2.888888888888889
23181,60,2.681159420289855
23182,140,12.786516853932584
23183,45,3.016949152542373
23184,129,3.909547738693467
23185,27,10.09375
23186,57,27.91549295774648
23187,66,31.173333333333332
23188,207,10.756944444444445
23189,89,10.657894736842104
23190,145,9.322222222222223
23191,182,8.46692607003891
23192,224,10.141975308641975
23193,109,12.972027972027972
23194,142,9.909604519774012
23196,170,7.242798353909465
23197,116,7.354838709677419
23198,259,7.94559585492228
23199,344,19.128099173553718
23200,262,14.115303983228511
23201,396,16.47831800262812
23202,377,13.703324808184144
23203,505,17.774134790528233
23204,199,16.484777517564403
23205,201,14.7621776504298
23206,401,12.921787709497206
23207,377,11.257824143070044
23208,305,10.121951219512194
23209,469,12.63751214771623
23210,115,16.585798816568047
23211,82,18.4
23212,104,14.14935064935065
23213,95,12.76
23214,79,7.928571428571429
23215,162,17.472906403940886
23216,32,12.634146341463415
23217,64,15.0
23218,27,11.272727272727273
23219,41,7.769230769230769
23220,55,11.772151898734178
23221,85,12.81578947368421
23222,49,11.757575757575758
23223,51,10.67142857142857
23224,44,12.186440677966102
23225,46,18.52857142857143
23226,56,16.65277777777778
23227,61,18.298850574712645
23228,58,17.68354430379747
23229,186,8.237442922374429
23230,178,34.12017167381974
23231,190,28.11284046692607
23232,188,35.49794238683128
23233,130,32.54716981132076
23234,201,6.957446808510638
23235,88,7.363636363636363
23236,203,8.307432432432432
23237,131,6.141176470588236
23238,150,7.327868852459017
23239,125,5.049079754601227
23240,323,8.238955823293173
23241,183,6.861016949152543
23242,132,7.326530612244898
23243,275,11.987146529562983
23244,87,8.80952380952381
23245,472,8.055020632737277
23247,231,7.436823104693141
23249,57,11.623188405797102
23250,64,12.393258426966293
23251,80,15.980582524271844
23252,104,4.609375
23253,44,4.553191489361702
23254,204,5.859154929577465
23255,116,6.6875
23256,232,6.115151515151515
23263,269,8.693735498839906
23264,177,6.910112359550562
23265,180,6.222222222222222
23266,201,6.64983164983165
23267,79,12.319148936170214
23268,68,18.164556962025316
23269,63,9.556962025316455
23270,96,9.328
23271,69,20.794871794871796
23272,34,10.057142857142857
23273,88,9.46938775510204
23274,85,11.196078431372548
23275,171,12.778947368421052
23280,87,14.777777777777779
23281,56,13.51063829787234
23282,67,7.240384615384615
23283,146,4.626794258373206
23284,378,8.155725190839695
23285,108,35.446969696969695
23286,125,29.884146341463413
23287,114,11.95973154362416
23288,107,33.370370370370374
23289,111,10.93661971830986
23290,125,13.60344827586207
23291,104,10.60958904109589
23292,113,12.542168674698795
23293,323,17.353684210526314
23294,214,14.211920529801324
23295,250,16.116216216216216
23296,243,15.058641975308642
23297,123,30.0
23298,573,7.6025390625
23299,110,7.92741935483871
23300,351,9.711864406779661
23301,405,10.078125
23302,140,7.6735751295336785
23303,6,10.833333333333334
23304,9,7.888888888888889
23305,9,9.11111111111111
23306,182,12.75829383886256
23307,366,22.069943289224952
23308,209,18.823343848580443
23309,178,24.530158730158732
23310,146,55.56542056074766
23311,246,7.742957746478873
23312,168,6.893939393939394
23313,254,7.425876010781671
23314,87,3.707547169811321
23315,63,2.6578947368421053
23316,75,2.4583333333333335
23317,56,2.2816901408450705
23318,270,10.821958456973293
23319,300,9.288713910761155
23320,260,8.208722741433021
23321,378,7.079338842975207
23322,350,5.507575757575758
23323,210,5.056737588652482
23324,38,9.76923076923077
23325,27,14.8
23326,52,60.17857142857143
23327,33,48.857142857142854
23328,195,7.1522491349480966
23329,168,7.045267489711934
23330,158,8.385714285714286
23331,67,17.348837209302324
23332,207,7.103202846975089
23333,179,8.75
23334,83,21.326732673267326
23335,62,4.325301204819277
23336,46,3.076923076923077
23337,49,2.816666666666667
23338,62,4.450549450549451
23339,43,2.586206896551724
23340,112,19.879032258064516
23341,75,2.8484848484848486
23342,105,2.337579617834395
23343,286,12.393939393939394
23344,391,14.87375415282392
23345,100,17.3768115942029
23346,106,18.1056338028169
23347,51,11.647887323943662
23348,95,5.354330708661418
23349,214,11.116731517509727
23350,205,10.168627450980392
23351,242,11.0
23352,151,9.672727272727272
23353,227,14.310344827586206
23354,235,12.346863468634686
23355,474,7.213513513513513
23356,316,4.972515856236787
23357,79,4.78021978021978
23358,61,7.764705882352941
23359,73,12.714285714285714
23360,94,10.276785714285714
23365,107,11.511278195488721
23366,115,13.26206896551724
23367,184,11.701680672268907
23368,134,11.64864864864865
23369,80,9.193877551020408
23370,86,12.026548672566372
23371,98,10.75
23372,76,12.342857142857143
23373,86,17.761363636363637
23374,108,20.0327868852459
23375,85,14.910112359550562
23376,104,22.389830508474578
23377,69,14.321428571428571
23378,127,21.916666666666668
23379,49,23.03921568627451
23380,86,22.489583333333332
23381,59,22.19402985074627
23382,136,10.439024390243903
23388,115,5.746376811594203
23389,159,4.952830188679245
23390,117,4.738562091503268
23391,58,5.084507042253521
23392,70,7.132530120481928
23393,165,3.6971153846153846
23394,90,3.185483870967742
23395,141,3.7621621621621624
23396,134,3.52
23397,139,2.465909090909091
23398,53,8.954545454545455
23399,146,9.544502617801047
23400,76,4.666666666666667
23401,59,6.328571428571428
23402,47,5.017857142857143
23403,80,5.321428571428571
23404,104,7.125
23405,54,3.95
23406,65,4.578947368421052
23407,103,2.100840336134454
23408,53,5.254237288135593
23409,39,5.073170731707317
23410,16,2.0
23411,42,4.617021276595745
23412,64,4.875
23413,34,3.5555555555555554
23414,58,2.2419354838709675
23415,42,7.2444444444444445
23416,18,6.833333333333333
23417,21,6.363636363636363
23418,55,8.754098360655737
23419,56,7.064516129032258
23420,26,5.517241379310345
23421,24,5.703703703703703
23422,29,6.32258064516129
23423,47,3.9607843137254903
23424,87,3.9711538461538463
23425,35,6.771428571428571
23426,126,7.04
23427,87,2.111111111111111
23428,25,2.6923076923076925
23429,19,2.2
23430,16,2.0588235294117645
23431,63,19.88888888888889
23432,65,17.694444444444443
23433,76,14.817073170731707
23434,129,13.176470588235293
23435,40,15.088888888888889
23436,91,20.967391304347824
23437,108,17.1981981981982
23438,88,17.96
23439,268,9.428571428571429
23440,5,32.8
23441,3,7.333333333333333
23442,7,4.2
23444,63,1.0
23445,81,27.78125
23446,3,52.333333333333336
23447,4,39.5
23448,3,8.333333333333334
23451,38,5.8478260869565215
23452,69,6.296296296296297
23453,40,6.46
23454,41,3.1320754716981134
23455,32,5.885714285714286
23456,33,4.388888888888889
23457,27,3.5
23458,30,1.7
23459,19,1.736842105263158
23460,41,2.511627906976744
23461,75,8.739583333333334
23462,43,1.75
23463,7,1.7142857142857142
23464,6,2.6666666666666665
23465,15,1.8666666666666667
23466,20,2.3333333333333335
23467,5,4.6
